po_id,supplier_id,product_id,warehouse_id,order_date,expected_arrival_date,actual_arrival_date,ordered_units,received_units,late_delivery_flag
PO-00007776,SUP-010,SKU-0045,WH-LYON,2025-04-04,2025-04-13,2025-04-13,653,645,0
PO-00007777,SUP-010,SKU-0045,WH-LYON,2025-04-17,2025-04-26,2025-04-27,632,621,1
PO-00007778,SUP-010,SKU-0045,WH-LYON,2025-05-01,2025-05-10,2025-05-10,611,611,0
PO-00007779,SUP-010,SKU-0045,WH-LYON,2025-05-14,2025-05-23,2025-05-22,624,619,0
PO-00007780,SUP-010,SKU-0045,WH-LYON,2025-05-27,2025-06-05,2025-06-05,614,614,0
PO-00007781,SUP-010,SKU-0045,WH-LYON,2025-06-09,2025-06-18,2025-06-17,650,632,0
PO-00007782,SUP-010,SKU-0045,WH-LYON,2025-06-22,2025-07-01,2025-07-02,635,620,1
PO-00007783,SUP-010,SKU-0045,WH-LYON,2025-07-06,2025-07-15,2025-07-12,607,603,0
PO-00007784,SUP-010,SKU-0045,WH-LYON,2025-07-18,2025-07-27,2025-07-25,613,592,0
PO-00007785,SUP-010,SKU-0045,WH-LYON,2025-07-30,2025-08-08,2025-08-09,619,595,1
PO-00007786,SUP-010,SKU-0045,WH-LYON,2025-08-12,2025-08-21,2025-08-19,652,634,0
PO-00007787,SUP-010,SKU-0045,WH-LYON,2025-08-23,2025-09-01,2025-08-30,628,620,0
PO-00007788,SUP-010,SKU-0045,WH-LYON,2025-09-03,2025-09-12,2025-09-12,622,621,0
PO-00007789,SUP-010,SKU-0045,WH-LYON,2025-09-16,2025-09-25,2025-09-27,611,590,1
PO-00007790,SUP-010,SKU-0045,WH-LYON,2025-09-30,2025-10-09,2025-10-10,616,601,1
PO-00007791,SUP-010,SKU-0045,WH-LYON,2025-10-14,2025-10-23,2025-10-21,651,651,0
PO-00007792,SUP-010,SKU-0045,WH-LYON,2025-10-28,2025-11-06,2025-11-07,656,644,1
PO-00007793,SUP-010,SKU-0045,WH-LYON,2025-11-12,2025-11-21,2025-11-20,646,633,0
PO-00007794,SUP-010,SKU-0045,WH-LYON,2025-11-23,2025-12-02,2025-12-03,613,611,1
PO-00007795,SUP-010,SKU-0045,WH-LYON,2025-12-07,2025-12-16,2025-12-15,645,619,0
PO-00007796,SUP-010,SKU-0045,WH-LYON,2025-12-20,2025-12-29,2025-12-28,652,649,0
PO-00007797,SUP-002,SKU-0046,WH-LIS,2024-01-10,2024-01-31,2024-02-02,748,643,1
PO-00007798,SUP-002,SKU-0046,WH-LIS,2024-02-05,2024-02-26,2024-02-29,748,696,1
PO-00007799,SUP-002,SKU-0046,WH-LIS,2024-03-04,2024-03-25,2024-04-04,748,738,1
PO-00007800,SUP-002,SKU-0046,WH-LIS,2024-04-11,2024-05-02,2024-04-29,748,589,0
PO-00007801,SUP-002,SKU-0046,WH-LIS,2024-05-01,2024-05-22,2024-05-02,748,726,0
PO-00007802,SUP-002,SKU-0046,WH-LIS,2024-05-24,2024-06-14,2024-06-04,748,622,0
PO-00007803,SUP-002,SKU-0046,WH-LIS,2024-06-12,2024-07-03,2024-07-10,748,730,1
PO-00007804,SUP-002,SKU-0046,WH-LIS,2024-07-15,2024-08-05,2024-08-22,748,740,1
PO-00007805,SUP-002,SKU-0046,WH-LIS,2024-08-28,2024-09-18,2024-10-03,748,652,1
PO-00007806,SUP-002,SKU-0046,WH-LIS,2024-10-05,2024-10-26,2024-10-06,748,659,0
PO-00007807,SUP-002,SKU-0046,WH-LIS,2024-10-28,2024-11-18,2024-11-07,748,655,0
PO-00007808,SUP-002,SKU-0046,WH-LIS,2024-11-18,2024-12-09,2024-12-15,748,739,1
PO-00007809,SUP-002,SKU-0046,WH-LIS,2024-12-19,2025-01-09,2025-01-12,748,748,1
PO-00007810,SUP-002,SKU-0046,WH-LIS,2025-01-17,2025-02-07,2025-01-28,748,690,0
PO-00007811,SUP-002,SKU-0046,WH-LIS,2025-02-11,2025-03-04,2025-03-16,748,634,1
PO-00007812,SUP-002,SKU-0046,WH-LIS,2025-03-19,2025-04-09,2025-04-12,748,643,1
PO-00007813,SUP-002,SKU-0046,WH-LIS,2025-04-14,2025-05-05,2025-05-17,748,698,1
PO-00007814,SUP-002,SKU-0046,WH-LIS,2025-05-22,2025-06-12,2025-06-08,748,713,0
PO-00007815,SUP-002,SKU-0046,WH-LIS,2025-06-15,2025-07-06,2025-06-17,748,734,0
PO-00007816,SUP-002,SKU-0046,WH-LIS,2025-07-07,2025-07-28,2025-08-06,748,657,1
PO-00007817,SUP-002,SKU-0046,WH-LIS,2025-08-09,2025-08-30,2025-09-01,748,691,1
PO-00007818,SUP-002,SKU-0046,WH-LIS,2025-09-05,2025-09-26,2025-09-23,748,657,0
PO-00007819,SUP-002,SKU-0046,WH-LIS,2025-09-26,2025-10-17,2025-10-21,748,656,1
PO-00007820,SUP-002,SKU-0046,WH-LIS,2025-10-25,2025-11-15,2025-11-02,748,684,0
PO-00007821,SUP-002,SKU-0046,WH-LIS,2025-11-17,2025-12-08,2025-12-17,748,701,1
PO-00007822,SUP-002,SKU-0046,WH-LIS,2025-12-20,2026-01-10,2025-12-29,748,693,0
PO-00007823,SUP-002,SKU-0046,WH-PORTO,2024-01-10,2024-01-31,2024-01-17,748,747,0
PO-00007824,SUP-002,SKU-0046,WH-PORTO,2024-02-10,2024-03-02,2024-03-06,748,655,1
PO-00007825,SUP-002,SKU-0046,WH-PORTO,2024-03-13,2024-04-03,2024-03-18,748,703,0
PO-00007826,SUP-002,SKU-0046,WH-PORTO,2024-04-13,2024-05-04,2024-04-30,748,670,0
PO-00007827,SUP-002,SKU-0046,WH-PORTO,2024-05-08,2024-05-29,2024-06-08,748,748,1
PO-00007828,SUP-002,SKU-0046,WH-PORTO,2024-06-20,2024-07-11,2024-06-24,748,632,0
PO-00007829,SUP-002,SKU-0046,WH-PORTO,2024-07-16,2024-08-06,2024-07-21,748,748,0
PO-00007830,SUP-002,SKU-0046,WH-PORTO,2024-08-12,2024-09-02,2024-09-12,748,683,1
PO-00007831,SUP-002,SKU-0046,WH-PORTO,2024-09-21,2024-10-12,2024-10-15,748,748,1
PO-00007832,SUP-002,SKU-0046,WH-PORTO,2024-10-25,2024-11-15,2024-11-17,748,710,1
PO-00007833,SUP-002,SKU-0046,WH-PORTO,2024-11-28,2024-12-19,2024-12-20,748,694,1
PO-00007834,SUP-002,SKU-0046,WH-PORTO,2024-12-29,2025-01-19,2025-01-26,748,691,1
PO-00007835,SUP-002,SKU-0046,WH-PORTO,2025-02-05,2025-02-26,2025-02-20,748,676,0
PO-00007836,SUP-002,SKU-0046,WH-PORTO,2025-03-05,2025-03-26,2025-04-11,748,699,1
PO-00007837,SUP-002,SKU-0046,WH-PORTO,2025-04-22,2025-05-13,2025-05-10,748,748,0
PO-00007838,SUP-002,SKU-0046,WH-PORTO,2025-05-23,2025-06-13,2025-07-01,748,664,1
PO-00007839,SUP-002,SKU-0046,WH-PORTO,2025-07-09,2025-07-30,2025-08-03,748,643,1
PO-00007840,SUP-002,SKU-0046,WH-PORTO,2025-08-09,2025-08-30,2025-08-16,748,651,0
PO-00007841,SUP-002,SKU-0046,WH-PORTO,2025-09-01,2025-09-22,2025-09-30,748,740,1
PO-00007842,SUP-002,SKU-0046,WH-PORTO,2025-10-12,2025-11-02,2025-11-05,748,700,1
PO-00007843,SUP-002,SKU-0046,WH-PORTO,2025-11-14,2025-12-05,2025-12-03,748,735,0
PO-00007844,SUP-002,SKU-0046,WH-PORTO,2025-12-12,2026-01-02,2026-01-04,748,696,1
PO-00007845,SUP-002,SKU-0046,WH-MAD,2024-01-13,2024-02-03,2024-02-12,748,655,1
PO-00007846,SUP-002,SKU-0046,WH-MAD,2024-02-22,2024-03-14,2024-03-08,748,708,0
PO-00007847,SUP-002,SKU-0046,WH-MAD,2024-03-23,2024-04-13,2024-04-25,748,638,1
PO-00007848,SUP-002,SKU-0046,WH-MAD,2024-05-05,2024-05-26,2024-05-29,748,688,1
PO-00007849,SUP-002,SKU-0046,WH-MAD,2024-06-08,2024-06-29,2024-06-15,748,630,0
PO-00007850,SUP-002,SKU-0046,WH-MAD,2024-07-03,2024-07-24,2024-07-26,748,745,1
PO-00007851,SUP-002,SKU-0046,WH-MAD,2024-08-07,2024-08-28,2024-09-07,748,696,1
PO-00007852,SUP-002,SKU-0046,WH-MAD,2024-09-19,2024-10-10,2024-10-22,748,658,1
PO-00007853,SUP-002,SKU-0046,WH-MAD,2024-11-02,2024-11-23,2024-11-16,748,651,0
PO-00007854,SUP-002,SKU-0046,WH-MAD,2024-11-26,2024-12-17,2024-12-10,748,613,0
PO-00007855,SUP-002,SKU-0046,WH-MAD,2024-12-17,2025-01-07,2025-01-07,748,712,0
PO-00007856,SUP-002,SKU-0046,WH-MAD,2025-01-20,2025-02-10,2025-02-14,748,696,1
PO-00007857,SUP-002,SKU-0046,WH-MAD,2025-02-28,2025-03-21,2025-03-18,748,746,0
PO-00007858,SUP-002,SKU-0046,WH-MAD,2025-04-02,2025-04-23,2025-04-28,748,748,1
PO-00007859,SUP-002,SKU-0046,WH-MAD,2025-05-12,2025-06-02,2025-06-03,748,703,1
PO-00007860,SUP-002,SKU-0046,WH-MAD,2025-06-13,2025-07-04,2025-07-04,748,640,0
PO-00007861,SUP-002,SKU-0046,WH-MAD,2025-07-12,2025-08-02,2025-08-03,748,677,1
PO-00007862,SUP-002,SKU-0046,WH-MAD,2025-08-12,2025-09-02,2025-09-08,748,674,1
PO-00007863,SUP-002,SKU-0046,WH-MAD,2025-09-19,2025-10-10,2025-10-15,748,724,1
PO-00007864,SUP-002,SKU-0046,WH-MAD,2025-10-29,2025-11-19,2025-12-05,748,748,1
PO-00007865,SUP-002,SKU-0046,WH-MAD,2025-12-16,2026-01-06,2025-12-29,748,687,0
PO-00007866,SUP-002,SKU-0046,WH-LYON,2024-01-15,2024-02-05,2024-02-26,748,663,1
PO-00007867,SUP-002,SKU-0046,WH-LYON,2024-03-10,2024-03-31,2024-04-09,748,710,1
PO-00007868,SUP-002,SKU-0046,WH-LYON,2024-04-22,2024-05-13,2024-05-25,748,740,1
PO-00007869,SUP-002,SKU-0046,WH-LYON,2024-06-12,2024-07-03,2024-07-13,748,659,1
PO-00007870,SUP-002,SKU-0046,WH-LYON,2024-07-28,2024-08-18,2024-08-20,748,705,1
PO-00007871,SUP-002,SKU-0046,WH-LYON,2024-09-03,2024-09-24,2024-09-25,748,699,1
PO-00007872,SUP-002,SKU-0046,WH-LYON,2024-10-08,2024-10-29,2024-11-08,748,675,1
PO-00007873,SUP-002,SKU-0046,WH-LYON,2024-11-22,2024-12-13,2024-12-19,748,748,1
PO-00007874,SUP-002,SKU-0046,WH-LYON,2024-12-31,2025-01-21,2025-01-19,748,703,0
PO-00007875,SUP-002,SKU-0046,WH-LYON,2025-02-03,2025-02-24,2025-02-12,748,616,0
PO-00007876,SUP-002,SKU-0046,WH-LYON,2025-03-04,2025-03-25,2025-03-29,748,658,1
PO-00007877,SUP-002,SKU-0046,WH-LYON,2025-04-10,2025-05-01,2025-04-28,748,640,0
PO-00007878,SUP-002,SKU-0046,WH-LYON,2025-05-12,2025-06-02,2025-05-21,748,634,0
PO-00007879,SUP-002,SKU-0046,WH-LYON,2025-06-10,2025-07-01,2025-07-08,748,713,1
PO-00007880,SUP-002,SKU-0046,WH-LYON,2025-07-23,2025-08-13,2025-08-03,748,687,0
PO-00007881,SUP-002,SKU-0046,WH-LYON,2025-08-20,2025-09-10,2025-09-05,748,619,0
PO-00007882,SUP-002,SKU-0046,WH-LYON,2025-09-16,2025-10-07,2025-10-20,748,704,1
PO-00007883,SUP-002,SKU-0046,WH-LYON,2025-11-05,2025-11-26,2025-11-27,748,673,1
PO-00007884,SUP-002,SKU-0046,WH-LYON,2025-12-08,2025-12-29,2025-12-26,748,748,0
PO-00007885,SUP-003,SKU-0047,WH-LIS,2024-01-05,2024-01-29,2024-01-27,1338,1231,0
PO-00007886,SUP-003,SKU-0047,WH-LIS,2024-01-23,2024-02-16,2024-02-10,1332,1148,0
PO-00007887,SUP-003,SKU-0047,WH-LIS,2024-02-08,2024-03-03,2024-03-20,1331,1283,1
PO-00007888,SUP-003,SKU-0047,WH-LIS,2024-02-27,2024-03-22,2024-03-24,1335,1156,1
PO-00007889,SUP-003,SKU-0047,WH-LIS,2024-03-28,2024-04-21,2024-04-29,1314,1314,1
PO-00007890,SUP-003,SKU-0047,WH-LIS,2024-04-14,2024-05-08,2024-05-05,1348,1218,0
PO-00007891,SUP-003,SKU-0047,WH-LIS,2024-05-09,2024-06-02,2024-05-16,1370,1370,0
PO-00007892,SUP-003,SKU-0047,WH-LIS,2024-05-27,2024-06-20,2024-06-08,1347,1219,0
PO-00007893,SUP-003,SKU-0047,WH-LIS,2024-06-12,2024-07-06,2024-07-17,1357,1289,1
PO-00007894,SUP-003,SKU-0047,WH-LIS,2024-06-28,2024-07-22,2024-07-22,1383,1383,0
PO-00007895,SUP-003,SKU-0047,WH-LIS,2024-07-27,2024-08-20,2024-08-16,1334,1287,0
PO-00007896,SUP-003,SKU-0047,WH-LIS,2024-08-12,2024-09-05,2024-09-16,1395,1180,1
PO-00007897,SUP-003,SKU-0047,WH-LIS,2024-08-25,2024-09-18,2024-09-08,1342,1309,0
PO-00007898,SUP-003,SKU-0047,WH-LIS,2024-09-15,2024-10-09,2024-10-28,1357,1266,1
PO-00007899,SUP-003,SKU-0047,WH-LIS,2024-10-02,2024-10-26,2024-10-09,1329,1329,0
PO-00007900,SUP-003,SKU-0047,WH-LIS,2024-10-18,2024-11-11,2024-10-23,1354,1344,0
PO-00007901,SUP-003,SKU-0047,WH-LIS,2024-11-06,2024-11-30,2024-12-05,1387,1289,1
PO-00007902,SUP-003,SKU-0047,WH-LIS,2024-11-22,2024-12-16,2024-12-03,1389,1389,0
PO-00007903,SUP-003,SKU-0047,WH-LIS,2024-12-12,2025-01-05,2025-01-27,1396,1321,1
PO-00007904,SUP-003,SKU-0047,WH-LIS,2024-12-26,2025-01-19,2025-01-12,1349,1331,0
PO-00007905,SUP-003,SKU-0047,WH-LIS,2025-01-24,2025-02-17,2025-02-01,1345,1126,0
PO-00007906,SUP-003,SKU-0047,WH-LIS,2025-02-11,2025-03-07,2025-03-04,1358,1356,0
PO-00007907,SUP-003,SKU-0047,WH-LIS,2025-03-03,2025-03-27,2025-03-24,1369,1256,0
PO-00007908,SUP-003,SKU-0047,WH-LIS,2025-03-21,2025-04-14,2025-04-16,1350,1312,1
PO-00007909,SUP-003,SKU-0047,WH-LIS,2025-04-08,2025-05-02,2025-05-10,1338,1212,1
PO-00007910,SUP-003,SKU-0047,WH-LIS,2025-04-25,2025-05-19,2025-05-12,1350,1269,0
PO-00007911,SUP-003,SKU-0047,WH-LIS,2025-05-18,2025-06-11,2025-06-16,1388,1328,1
PO-00007912,SUP-003,SKU-0047,WH-LIS,2025-06-05,2025-06-29,2025-06-12,1373,1294,0
PO-00007913,SUP-003,SKU-0047,WH-LIS,2025-06-22,2025-07-16,2025-07-11,1356,1266,0
PO-00007914,SUP-003,SKU-0047,WH-LIS,2025-07-08,2025-08-01,2025-07-22,1391,1292,0
PO-00007915,SUP-003,SKU-0047,WH-LIS,2025-07-24,2025-08-17,2025-08-17,1407,1407,0
PO-00007916,SUP-003,SKU-0047,WH-LIS,2025-08-10,2025-09-03,2025-08-22,1353,1328,0
PO-00007917,SUP-003,SKU-0047,WH-LIS,2025-08-28,2025-09-21,2025-09-23,1329,1129,1
PO-00007918,SUP-003,SKU-0047,WH-LIS,2025-09-14,2025-10-08,2025-10-05,1374,1223,0
PO-00007919,SUP-003,SKU-0047,WH-LIS,2025-09-29,2025-10-23,2025-10-21,1324,1263,0
PO-00007920,SUP-003,SKU-0047,WH-LIS,2025-10-14,2025-11-07,2025-11-10,1401,1154,1
PO-00007921,SUP-003,SKU-0047,WH-LIS,2025-10-29,2025-11-22,2025-11-08,1331,1293,0
PO-00007922,SUP-003,SKU-0047,WH-LIS,2025-11-16,2025-12-10,2025-12-12,1395,1240,1
PO-00007923,SUP-003,SKU-0047,WH-LIS,2025-12-01,2025-12-25,2026-01-04,1317,1219,1
PO-00007924,SUP-003,SKU-0047,WH-LIS,2025-12-19,2026-01-12,2026-01-02,1375,1212,0
PO-00007925,SUP-003,SKU-0047,WH-PORTO,2024-01-19,2024-02-12,2024-01-21,1123,922,0
PO-00007926,SUP-003,SKU-0047,WH-PORTO,2024-02-03,2024-02-27,2024-02-24,1156,1128,0
PO-00007927,SUP-003,SKU-0047,WH-PORTO,2024-02-21,2024-03-16,2024-03-18,1135,978,1
PO-00007928,SUP-003,SKU-0047,WH-PORTO,2024-03-08,2024-04-01,2024-03-27,1151,1129,0
PO-00007929,SUP-003,SKU-0047,WH-PORTO,2024-03-27,2024-04-20,2024-04-05,1140,1079,0
PO-00007930,SUP-003,SKU-0047,WH-PORTO,2024-04-12,2024-05-06,2024-04-27,1106,1018,0
PO-00007931,SUP-003,SKU-0047,WH-PORTO,2024-04-28,2024-05-22,2024-06-05,1126,1126,1
PO-00007932,SUP-003,SKU-0047,WH-PORTO,2024-05-15,2024-06-08,2024-05-28,1116,1116,0
PO-00007933,SUP-003,SKU-0047,WH-PORTO,2024-06-07,2024-07-01,2024-07-10,1201,1180,1
PO-00007934,SUP-003,SKU-0047,WH-PORTO,2024-06-23,2024-07-17,2024-07-23,1129,1102,1
PO-00007935,SUP-003,SKU-0047,WH-PORTO,2024-07-20,2024-08-13,2024-08-10,1123,1110,0
PO-00007936,SUP-003,SKU-0047,WH-PORTO,2024-08-03,2024-08-27,2024-08-30,1133,1039,1
PO-00007937,SUP-003,SKU-0047,WH-PORTO,2024-08-18,2024-09-11,2024-09-16,1115,1115,1
PO-00007938,SUP-003,SKU-0047,WH-PORTO,2024-09-07,2024-10-01,2024-10-01,1133,1066,0
PO-00007939,SUP-003,SKU-0047,WH-PORTO,2024-09-24,2024-10-18,2024-10-04,1111,1065,0
PO-00007940,SUP-003,SKU-0047,WH-PORTO,2024-10-10,2024-11-03,2024-11-08,1143,1115,1
PO-00007941,SUP-003,SKU-0047,WH-PORTO,2024-10-26,2024-11-19,2024-11-05,1153,1120,0
PO-00007942,SUP-003,SKU-0047,WH-PORTO,2024-11-16,2024-12-10,2024-12-15,1143,1143,1
PO-00007943,SUP-003,SKU-0047,WH-PORTO,2024-12-02,2024-12-26,2025-01-02,1145,953,1
PO-00007944,SUP-003,SKU-0047,WH-PORTO,2024-12-21,2025-01-14,2025-01-05,1122,1056,0
PO-00007945,SUP-003,SKU-0047,WH-PORTO,2025-01-09,2025-02-02,2025-02-21,1125,1032,1
PO-00007946,SUP-003,SKU-0047,WH-PORTO,2025-01-24,2025-02-17,2025-02-19,1097,1097,1
PO-00007947,SUP-003,SKU-0047,WH-PORTO,2025-02-28,2025-03-24,2025-04-12,1136,984,1
PO-00007948,SUP-003,SKU-0047,WH-PORTO,2025-03-14,2025-04-07,2025-04-10,1135,993,1
PO-00007949,SUP-003,SKU-0047,WH-PORTO,2025-04-16,2025-05-10,2025-05-28,1167,1051,1
PO-00007950,SUP-003,SKU-0047,WH-PORTO,2025-05-01,2025-05-25,2025-05-24,1156,1120,0
PO-00007951,SUP-003,SKU-0047,WH-PORTO,2025-06-03,2025-06-27,2025-06-28,1182,1154,1
PO-00007952,SUP-003,SKU-0047,WH-PORTO,2025-06-18,2025-07-12,2025-07-07,1127,1107,0
PO-00007953,SUP-003,SKU-0047,WH-PORTO,2025-07-07,2025-07-31,2025-07-13,1105,1105,0
PO-00007954,SUP-003,SKU-0047,WH-PORTO,2025-07-22,2025-08-15,2025-08-11,1106,1034,0
PO-00007955,SUP-003,SKU-0047,WH-PORTO,2025-08-05,2025-08-29,2025-08-16,1153,1034,0
PO-00007956,SUP-003,SKU-0047,WH-PORTO,2025-08-19,2025-09-12,2025-09-07,1160,1091,0
PO-00007957,SUP-003,SKU-0047,WH-PORTO,2025-09-02,2025-09-26,2025-10-15,1104,997,1
PO-00007958,SUP-003,SKU-0047,WH-PORTO,2025-09-16,2025-10-10,2025-10-10,1131,1028,0
PO-00007959,SUP-003,SKU-0047,WH-PORTO,2025-10-17,2025-11-10,2025-10-25,1115,1066,0
PO-00007960,SUP-003,SKU-0047,WH-PORTO,2025-11-04,2025-11-28,2025-11-07,1110,1109,0
PO-00007961,SUP-003,SKU-0047,WH-PORTO,2025-11-18,2025-12-12,2025-12-12,1115,1077,0
PO-00007962,SUP-003,SKU-0047,WH-PORTO,2025-12-02,2025-12-26,2026-01-11,1120,946,1
PO-00007963,SUP-003,SKU-0047,WH-PORTO,2025-12-17,2026-01-10,2026-01-17,1102,1012,1
PO-00007964,SUP-003,SKU-0047,WH-MAD,2024-01-12,2024-02-05,2024-01-27,961,858,0
PO-00007965,SUP-003,SKU-0047,WH-MAD,2024-01-26,2024-02-19,2024-02-23,1004,953,1
PO-00007966,SUP-003,SKU-0047,WH-MAD,2024-02-09,2024-03-04,2024-03-13,961,908,1
PO-00007967,SUP-003,SKU-0047,WH-MAD,2024-03-03,2024-03-27,2024-03-31,1011,945,1
PO-00007968,SUP-003,SKU-0047,WH-MAD,2024-03-21,2024-04-14,2024-04-14,1006,1006,0
PO-00007969,SUP-003,SKU-0047,WH-MAD,2024-04-09,2024-05-03,2024-04-23,1009,1003,0
PO-00007970,SUP-003,SKU-0047,WH-MAD,2024-04-24,2024-05-18,2024-05-14,985,938,0
PO-00007971,SUP-003,SKU-0047,WH-MAD,2024-05-07,2024-05-31,2024-05-30,1000,939,0
PO-00007972,SUP-003,SKU-0047,WH-MAD,2024-05-22,2024-06-15,2024-06-17,977,890,1
PO-00007973,SUP-003,SKU-0047,WH-MAD,2024-06-06,2024-06-30,2024-07-01,1016,1016,1
PO-00007974,SUP-003,SKU-0047,WH-MAD,2024-06-24,2024-07-18,2024-07-28,1041,1041,1
PO-00007975,SUP-003,SKU-0047,WH-MAD,2024-07-11,2024-08-04,2024-08-11,1000,850,1
PO-00007976,SUP-003,SKU-0047,WH-MAD,2024-08-06,2024-08-30,2024-09-14,1032,937,1
PO-00007977,SUP-003,SKU-0047,WH-MAD,2024-08-21,2024-09-14,2024-09-17,1023,1023,1
PO-00007978,SUP-003,SKU-0047,WH-MAD,2024-09-24,2024-10-18,2024-10-14,968,938,0
PO-00007979,SUP-003,SKU-0047,WH-MAD,2024-10-07,2024-10-31,2024-10-22,972,972,0
PO-00007980,SUP-003,SKU-0047,WH-MAD,2024-10-23,2024-11-16,2024-11-11,981,949,0
PO-00007981,SUP-003,SKU-0047,WH-MAD,2024-11-06,2024-11-30,2024-11-18,1037,948,0
PO-00007982,SUP-003,SKU-0047,WH-MAD,2024-11-20,2024-12-14,2024-12-08,1058,908,0
PO-00007983,SUP-003,SKU-0047,WH-MAD,2024-12-02,2024-12-26,2024-12-15,991,841,0
PO-00007984,SUP-003,SKU-0047,WH-MAD,2024-12-14,2025-01-07,2025-01-15,1037,942,1
PO-00007985,SUP-003,SKU-0047,WH-MAD,2024-12-24,2025-01-17,2025-01-14,986,934,0
PO-00007986,SUP-003,SKU-0047,WH-MAD,2025-01-22,2025-02-15,2025-02-08,996,844,0
PO-00007987,SUP-003,SKU-0047,WH-MAD,2025-02-04,2025-02-28,2025-02-23,1034,950,0
PO-00007988,SUP-003,SKU-0047,WH-MAD,2025-02-18,2025-03-14,2025-03-03,988,908,0
PO-00007989,SUP-003,SKU-0047,WH-MAD,2025-03-05,2025-03-29,2025-04-11,999,973,1
PO-00007990,SUP-003,SKU-0047,WH-MAD,2025-03-19,2025-04-12,2025-04-01,996,912,0
PO-00007991,SUP-003,SKU-0047,WH-MAD,2025-04-10,2025-05-04,2025-05-21,971,868,1
PO-00007992,SUP-003,SKU-0047,WH-MAD,2025-04-23,2025-05-17,2025-05-19,995,995,1
PO-00007993,SUP-003,SKU-0047,WH-MAD,2025-05-27,2025-06-20,2025-06-29,995,975,1
PO-00007994,SUP-003,SKU-0047,WH-MAD,2025-06-10,2025-07-04,2025-07-20,1029,845,1
PO-00007995,SUP-003,SKU-0047,WH-MAD,2025-07-04,2025-07-28,2025-08-08,990,838,1
PO-00007996,SUP-003,SKU-0047,WH-MAD,2025-07-24,2025-08-17,2025-07-28,971,953,0
PO-00007997,SUP-003,SKU-0047,WH-MAD,2025-08-05,2025-08-29,2025-08-25,966,833,0
PO-00007998,SUP-003,SKU-0047,WH-MAD,2025-08-18,2025-09-11,2025-09-06,1020,1020,0
PO-00007999,SUP-003,SKU-0047,WH-MAD,2025-09-01,2025-09-25,2025-10-16,1011,914,1
PO-00008000,SUP-003,SKU-0047,WH-MAD,2025-09-13,2025-10-07,2025-10-14,963,919,1
PO-00008001,SUP-003,SKU-0047,WH-MAD,2025-10-22,2025-11-15,2025-11-17,1032,949,1
PO-00008002,SUP-003,SKU-0047,WH-MAD,2025-11-04,2025-11-28,2025-11-18,1017,1017,0
PO-00008003,SUP-003,SKU-0047,WH-MAD,2025-11-24,2025-12-18,2025-12-19,995,875,1
PO-00008004,SUP-003,SKU-0047,WH-MAD,2025-12-05,2025-12-29,2026-01-03,974,816,1
PO-00008005,SUP-003,SKU-0047,WH-MAD,2025-12-25,2026-01-18,2026-01-25,1051,982,1
PO-00008006,SUP-003,SKU-0047,WH-LYON,2024-01-04,2024-01-28,2024-01-21,949,937,0
PO-00008007,SUP-003,SKU-0047,WH-LYON,2024-01-19,2024-02-12,2024-02-23,907,858,1
PO-00008008,SUP-003,SKU-0047,WH-LYON,2024-02-04,2024-02-28,2024-03-08,937,800,1
PO-00008009,SUP-003,SKU-0047,WH-LYON,2024-03-03,2024-03-27,2024-04-05,897,859,1
PO-00008010,SUP-003,SKU-0047,WH-LYON,2024-03-17,2024-04-10,2024-03-27,925,878,0
PO-00008011,SUP-003,SKU-0047,WH-LYON,2024-04-03,2024-04-27,2024-04-30,918,896,1
PO-00008012,SUP-003,SKU-0047,WH-LYON,2024-04-16,2024-05-10,2024-05-20,913,831,1
PO-00008013,SUP-003,SKU-0047,WH-LYON,2024-05-07,2024-05-31,2024-06-02,897,807,1
PO-00008014,SUP-003,SKU-0047,WH-LYON,2024-05-27,2024-06-20,2024-06-20,911,906,0
PO-00008015,SUP-003,SKU-0047,WH-LYON,2024-06-11,2024-07-05,2024-07-04,930,823,0
PO-00008016,SUP-003,SKU-0047,WH-LYON,2024-06-28,2024-07-22,2024-07-23,934,822,1
PO-00008017,SUP-003,SKU-0047,WH-LYON,2024-07-10,2024-08-03,2024-08-12,901,854,1
PO-00008018,SUP-003,SKU-0047,WH-LYON,2024-07-30,2024-08-23,2024-09-13,914,879,1
PO-00008019,SUP-003,SKU-0047,WH-LYON,2024-08-19,2024-09-12,2024-08-30,907,846,0
PO-00008020,SUP-003,SKU-0047,WH-LYON,2024-09-06,2024-09-30,2024-10-06,897,826,1
PO-00008021,SUP-003,SKU-0047,WH-LYON,2024-09-21,2024-10-15,2024-10-03,897,819,0
PO-00008022,SUP-003,SKU-0047,WH-LYON,2024-10-10,2024-11-03,2024-10-27,897,889,0
PO-00008023,SUP-003,SKU-0047,WH-LYON,2024-10-24,2024-11-17,2024-11-08,910,898,0
PO-00008024,SUP-003,SKU-0047,WH-LYON,2024-11-06,2024-11-30,2024-12-29,897,817,1
PO-00008025,SUP-003,SKU-0047,WH-LYON,2024-11-19,2024-12-13,2024-12-27,930,809,1
PO-00008026,SUP-003,SKU-0047,WH-LYON,2025-01-01,2025-01-25,2025-02-08,908,859,1
PO-00008027,SUP-003,SKU-0047,WH-LYON,2025-01-16,2025-02-09,2025-02-14,926,884,1
PO-00008028,SUP-003,SKU-0047,WH-LYON,2025-02-18,2025-03-14,2025-03-11,948,867,0
