order_id,order_date,expected_delivery_date,product_id,supplier_id,warehouse_id,ordered_qty,unit_cost,expected_lead_time_days,realized_lead_time_days,received_qty,received_date,po_value
PO-0002809,2025-11-25,2025-12-05,SKU-021,SUP-05,WH-MAD,840,48.72,7,10,840,2025-12-05,40924.8
PO-0002810,2025-12-18,2025-12-24,SKU-021,SUP-05,WH-MAD,855,48.72,7,6,855,2025-12-24,41655.6
PO-0002811,2024-01-11,2024-01-13,SKU-022,SUP-03,WH-LIS,1017,10.97,7,2,1017,2024-01-13,11156.49
PO-0002812,2024-01-31,2024-02-08,SKU-022,SUP-03,WH-LIS,1019,10.97,7,8,1019,2024-02-08,11178.43
PO-0002813,2024-02-27,2024-03-03,SKU-022,SUP-03,WH-LIS,1025,10.97,7,5,1025,2024-03-03,11244.25
PO-0002814,2024-03-21,2024-03-28,SKU-022,SUP-03,WH-LIS,1031,10.97,7,7,1031,2024-03-28,11310.07
PO-0002815,2024-04-15,2024-04-21,SKU-022,SUP-03,WH-LIS,1017,10.97,7,6,1017,2024-04-21,11156.49
PO-0002816,2024-05-08,2024-05-16,SKU-022,SUP-03,WH-LIS,1032,10.97,7,8,1032,2024-05-16,11321.04
PO-0002817,2024-06-01,2024-06-11,SKU-022,SUP-03,WH-LIS,1043,10.97,7,10,1043,2024-06-11,11441.71
PO-0002818,2024-06-22,2024-06-28,SKU-022,SUP-03,WH-LIS,1020,10.97,7,6,1020,2024-06-28,11189.4
PO-0002819,2024-07-15,2024-07-23,SKU-022,SUP-03,WH-LIS,1011,10.97,7,8,1011,2024-07-23,11090.67
PO-0002820,2024-08-05,2024-08-13,SKU-022,SUP-03,WH-LIS,1040,10.97,7,8,1040,2024-08-13,11408.8
PO-0002821,2024-08-25,2024-09-04,SKU-022,SUP-03,WH-LIS,1008,10.97,7,10,1008,2024-09-04,11057.76
PO-0002822,2024-09-17,2024-09-19,SKU-022,SUP-03,WH-LIS,1022,10.97,7,2,1022,2024-09-19,11211.34
PO-0002823,2024-10-08,2024-10-12,SKU-022,SUP-03,WH-LIS,1020,10.97,7,4,1020,2024-10-12,11189.4
PO-0002824,2024-10-29,2024-10-31,SKU-022,SUP-03,WH-LIS,1025,10.97,7,2,1025,2024-10-31,11244.25
PO-0002825,2024-11-20,2024-11-26,SKU-022,SUP-03,WH-LIS,1022,10.97,7,6,1022,2024-11-26,11211.34
PO-0002826,2024-12-12,2024-12-18,SKU-022,SUP-03,WH-LIS,1055,10.97,7,6,1055,2024-12-18,11573.35
PO-0002827,2024-12-31,2025-01-05,SKU-022,SUP-03,WH-LIS,1028,10.97,7,5,1028,2025-01-05,11277.16
PO-0002828,2025-01-25,2025-02-02,SKU-022,SUP-03,WH-LIS,1031,10.97,7,8,1031,2025-02-02,11310.07
PO-0002829,2025-02-20,2025-02-27,SKU-022,SUP-03,WH-LIS,1058,10.97,7,7,1058,2025-02-27,11606.26
PO-0002830,2025-03-17,2025-03-23,SKU-022,SUP-03,WH-LIS,1026,10.97,7,6,1026,2025-03-23,11255.22
PO-0002831,2025-04-09,2025-04-15,SKU-022,SUP-03,WH-LIS,1009,10.97,7,6,1009,2025-04-15,11068.73
PO-0002832,2025-04-29,2025-05-11,SKU-022,SUP-03,WH-LIS,1019,10.97,7,12,1019,2025-05-11,11178.43
PO-0002833,2025-05-22,2025-05-29,SKU-022,SUP-03,WH-LIS,1019,10.97,7,7,1019,2025-05-29,11178.43
PO-0002834,2025-06-13,2025-06-15,SKU-022,SUP-03,WH-LIS,1041,10.97,7,2,1041,2025-06-15,11419.77
PO-0002835,2025-07-05,2025-07-14,SKU-022,SUP-03,WH-LIS,1048,10.97,7,9,1048,2025-07-14,11496.56
PO-0002836,2025-07-25,2025-08-03,SKU-022,SUP-03,WH-LIS,1023,10.97,7,9,1023,2025-08-03,11222.31
PO-0002837,2025-08-17,2025-08-27,SKU-022,SUP-03,WH-LIS,1016,10.97,7,10,1016,2025-08-27,11145.52
PO-0002838,2025-09-07,2025-09-13,SKU-022,SUP-03,WH-LIS,1062,10.97,7,6,1062,2025-09-13,11650.14
PO-0002839,2025-09-29,2025-10-07,SKU-022,SUP-03,WH-LIS,1031,10.97,7,8,1031,2025-10-07,11310.07
PO-0002840,2025-10-20,2025-10-25,SKU-022,SUP-03,WH-LIS,1031,10.97,7,5,1031,2025-10-25,11310.07
PO-0002841,2025-11-07,2025-11-16,SKU-022,SUP-03,WH-LIS,1069,10.97,7,9,1069,2025-11-16,11726.93
PO-0002842,2025-11-26,2025-12-07,SKU-022,SUP-03,WH-LIS,1010,10.97,7,11,1010,2025-12-07,11079.7
PO-0002843,2025-12-16,2025-12-21,SKU-022,SUP-03,WH-LIS,1041,10.97,7,5,1041,2025-12-21,11419.77
PO-0002844,2024-01-19,2024-01-28,SKU-022,SUP-03,WH-PORTO,585,10.97,7,9,585,2024-01-28,6417.45
PO-0002845,2024-02-05,2024-02-09,SKU-022,SUP-03,WH-PORTO,586,10.97,7,4,586,2024-02-09,6428.42
PO-0002846,2024-02-21,2024-02-28,SKU-022,SUP-03,WH-PORTO,583,10.97,7,7,583,2024-02-28,6395.51
PO-0002847,2024-03-08,2024-03-21,SKU-022,SUP-03,WH-PORTO,583,10.97,7,13,583,2024-03-21,6395.51
PO-0002848,2024-03-29,2024-04-05,SKU-022,SUP-03,WH-PORTO,593,10.97,7,7,593,2024-04-05,6505.21
PO-0002849,2024-04-14,2024-04-20,SKU-022,SUP-03,WH-PORTO,563,10.97,7,6,563,2024-04-20,6176.11
PO-0002850,2024-04-29,2024-05-02,SKU-022,SUP-03,WH-PORTO,568,10.97,7,3,568,2024-05-02,6230.96
PO-0002851,2024-05-13,2024-05-20,SKU-022,SUP-03,WH-PORTO,572,10.97,7,7,572,2024-05-20,6274.84
PO-0002852,2024-05-30,2024-06-06,SKU-022,SUP-03,WH-PORTO,627,10.97,7,7,627,2024-06-06,6878.19
PO-0002853,2024-06-13,2024-06-25,SKU-022,SUP-03,WH-PORTO,623,10.97,7,12,623,2024-06-25,6834.31
PO-0002854,2024-07-04,2024-07-09,SKU-022,SUP-03,WH-PORTO,607,10.97,7,5,607,2024-07-09,6658.79
PO-0002855,2024-07-17,2024-07-25,SKU-022,SUP-03,WH-PORTO,612,10.97,7,8,612,2024-07-25,6713.64
PO-0002856,2024-08-01,2024-08-06,SKU-022,SUP-03,WH-PORTO,564,10.97,7,5,564,2024-08-06,6187.08
PO-0002857,2024-08-16,2024-08-25,SKU-022,SUP-03,WH-PORTO,560,10.97,7,9,560,2024-08-25,6143.2
PO-0002858,2024-09-02,2024-09-07,SKU-022,SUP-03,WH-PORTO,607,10.97,7,5,607,2024-09-07,6658.79
PO-0002859,2024-09-18,2024-09-27,SKU-022,SUP-03,WH-PORTO,601,10.97,7,9,601,2024-09-27,6592.97
PO-0002860,2024-10-06,2024-10-11,SKU-022,SUP-03,WH-PORTO,589,10.97,7,5,589,2024-10-11,6461.33
PO-0002861,2024-10-24,2024-11-03,SKU-022,SUP-03,WH-PORTO,584,10.97,7,10,584,2024-11-03,6406.48
PO-0002862,2024-11-11,2024-11-17,SKU-022,SUP-03,WH-PORTO,599,10.97,7,6,599,2024-11-17,6571.03
PO-0002863,2024-11-24,2024-12-03,SKU-022,SUP-03,WH-PORTO,571,10.97,7,9,571,2024-12-03,6263.87
PO-0002864,2024-12-09,2024-12-17,SKU-022,SUP-03,WH-PORTO,568,10.97,7,8,568,2024-12-17,6230.96
PO-0002865,2024-12-23,2024-12-29,SKU-022,SUP-03,WH-PORTO,597,10.97,7,6,597,2024-12-29,6549.09
PO-0002866,2025-01-05,2025-01-11,SKU-022,SUP-03,WH-PORTO,566,10.97,7,6,566,2025-01-11,6209.02
PO-0002867,2025-01-23,2025-01-31,SKU-022,SUP-03,WH-PORTO,614,10.97,7,8,614,2025-01-31,6735.58
PO-0002868,2025-02-08,2025-02-22,SKU-022,SUP-03,WH-PORTO,573,10.97,7,14,573,2025-02-22,6285.81
PO-0002869,2025-03-01,2025-03-07,SKU-022,SUP-03,WH-PORTO,568,10.97,7,6,568,2025-03-07,6230.96
PO-0002870,2025-03-17,2025-03-26,SKU-022,SUP-03,WH-PORTO,589,10.97,7,9,589,2025-03-26,6461.33
PO-0002871,2025-04-04,2025-04-10,SKU-022,SUP-03,WH-PORTO,631,10.97,7,6,631,2025-04-10,6922.07
PO-0002872,2025-04-18,2025-04-25,SKU-022,SUP-03,WH-PORTO,573,10.97,7,7,573,2025-04-25,6285.81
PO-0002873,2025-05-04,2025-05-14,SKU-022,SUP-03,WH-PORTO,573,10.97,7,10,573,2025-05-14,6285.81
PO-0002874,2025-05-22,2025-05-23,SKU-022,SUP-03,WH-PORTO,596,10.97,7,1,596,2025-05-23,6538.12
PO-0002875,2025-06-08,2025-06-15,SKU-022,SUP-03,WH-PORTO,603,10.97,7,7,603,2025-06-15,6614.91
PO-0002876,2025-06-23,2025-06-27,SKU-022,SUP-03,WH-PORTO,566,10.97,7,4,566,2025-06-27,6209.02
PO-0002877,2025-07-07,2025-07-14,SKU-022,SUP-03,WH-PORTO,585,10.97,7,7,585,2025-07-14,6417.45
PO-0002878,2025-07-22,2025-07-27,SKU-022,SUP-03,WH-PORTO,592,10.97,7,5,592,2025-07-27,6494.24
PO-0002879,2025-08-04,2025-08-14,SKU-022,SUP-03,WH-PORTO,597,10.97,7,10,597,2025-08-14,6549.09
PO-0002880,2025-08-22,2025-08-29,SKU-022,SUP-03,WH-PORTO,571,10.97,7,7,571,2025-08-29,6263.87
PO-0002881,2025-09-03,2025-09-04,SKU-022,SUP-03,WH-PORTO,581,10.97,7,1,581,2025-09-04,6373.57
PO-0002882,2025-09-20,2025-10-01,SKU-022,SUP-03,WH-PORTO,598,10.97,7,11,598,2025-10-01,6560.06
PO-0002883,2025-10-10,2025-10-21,SKU-022,SUP-03,WH-PORTO,571,10.97,7,11,571,2025-10-21,6263.87
PO-0002884,2025-10-27,2025-11-04,SKU-022,SUP-03,WH-PORTO,569,10.97,7,8,569,2025-11-04,6241.93
PO-0002885,2025-11-11,2025-11-19,SKU-022,SUP-03,WH-PORTO,584,10.97,7,8,584,2025-11-19,6406.48
PO-0002886,2025-11-26,2025-12-02,SKU-022,SUP-03,WH-PORTO,585,10.97,7,6,585,2025-12-02,6417.45
PO-0002887,2025-12-09,2025-12-16,SKU-022,SUP-03,WH-PORTO,564,10.97,7,7,564,2025-12-16,6187.08
PO-0002888,2025-12-23,2026-01-01,SKU-022,SUP-03,WH-PORTO,595,10.97,7,9,595,2026-01-01,6527.15
PO-0002889,2024-01-14,2024-01-24,SKU-022,SUP-03,WH-MAD,631,10.97,7,10,631,2024-01-24,6922.07
PO-0002890,2024-02-02,2024-02-11,SKU-022,SUP-03,WH-MAD,599,10.97,7,9,599,2024-02-11,6571.03
PO-0002891,2024-02-20,2024-02-29,SKU-022,SUP-03,WH-MAD,612,10.97,7,9,612,2024-02-29,6713.64
PO-0002892,2024-03-08,2024-03-17,SKU-022,SUP-03,WH-MAD,612,10.97,7,9,612,2024-03-17,6713.64
PO-0002893,2024-03-27,2024-04-04,SKU-022,SUP-03,WH-MAD,624,10.97,7,8,624,2024-04-04,6845.28
PO-0002894,2024-04-14,2024-04-18,SKU-022,SUP-03,WH-MAD,616,10.97,7,4,616,2024-04-18,6757.52
PO-0002895,2024-05-01,2024-05-04,SKU-022,SUP-03,WH-MAD,634,10.97,7,3,634,2024-05-04,6954.98
PO-0002896,2024-05-19,2024-05-25,SKU-022,SUP-03,WH-MAD,601,10.97,7,6,601,2024-05-25,6592.97
PO-0002897,2024-06-03,2024-06-05,SKU-022,SUP-03,WH-MAD,601,10.97,7,2,601,2024-06-05,6592.97
PO-0002898,2024-06-18,2024-06-30,SKU-022,SUP-03,WH-MAD,616,10.97,7,12,616,2024-06-30,6757.52
PO-0002899,2024-07-08,2024-07-13,SKU-022,SUP-03,WH-MAD,614,10.97,7,5,614,2024-07-13,6735.58
PO-0002900,2024-07-24,2024-07-31,SKU-022,SUP-03,WH-MAD,621,10.97,7,7,621,2024-07-31,6812.37
PO-0002901,2024-08-09,2024-08-14,SKU-022,SUP-03,WH-MAD,613,10.97,7,5,613,2024-08-14,6724.61
PO-0002902,2024-08-26,2024-08-31,SKU-022,SUP-03,WH-MAD,604,10.97,7,5,604,2024-08-31,6625.88
PO-0002903,2024-09-11,2024-09-17,SKU-022,SUP-03,WH-MAD,605,10.97,7,6,605,2024-09-17,6636.85
PO-0002904,2024-09-25,2024-10-05,SKU-022,SUP-03,WH-MAD,610,10.97,7,10,610,2024-10-05,6691.7
PO-0002905,2024-10-13,2024-10-20,SKU-022,SUP-03,WH-MAD,635,10.97,7,7,635,2024-10-20,6965.95
PO-0002906,2024-11-01,2024-11-09,SKU-022,SUP-03,WH-MAD,627,10.97,7,8,627,2024-11-09,6878.19
PO-0002907,2024-11-18,2024-11-25,SKU-022,SUP-03,WH-MAD,613,10.97,7,7,613,2024-11-25,6724.61
PO-0002908,2024-12-06,2024-12-15,SKU-022,SUP-03,WH-MAD,630,10.97,7,9,630,2024-12-15,6911.1
PO-0002909,2024-12-22,2024-12-29,SKU-022,SUP-03,WH-MAD,604,10.97,7,7,604,2024-12-29,6625.88
PO-0002910,2025-01-07,2025-01-15,SKU-022,SUP-03,WH-MAD,631,10.97,7,8,631,2025-01-15,6922.07
PO-0002911,2025-01-24,2025-01-31,SKU-022,SUP-03,WH-MAD,621,10.97,7,7,621,2025-01-31,6812.37
PO-0002912,2025-02-11,2025-02-18,SKU-022,SUP-03,WH-MAD,637,10.97,7,7,637,2025-02-18,6987.89
PO-0002913,2025-02-28,2025-03-05,SKU-022,SUP-03,WH-MAD,611,10.97,7,5,611,2025-03-05,6702.67
PO-0002914,2025-03-18,2025-03-27,SKU-022,SUP-03,WH-MAD,633,10.97,7,9,633,2025-03-27,6944.01
PO-0002915,2025-04-07,2025-04-12,SKU-022,SUP-03,WH-MAD,661,10.97,7,5,661,2025-04-12,7251.17
PO-0002916,2025-04-24,2025-05-02,SKU-022,SUP-03,WH-MAD,605,10.97,7,8,605,2025-05-02,6636.85
PO-0002917,2025-05-14,2025-05-22,SKU-022,SUP-03,WH-MAD,605,10.97,7,8,605,2025-05-22,6636.85
PO-0002918,2025-06-02,2025-06-05,SKU-022,SUP-03,WH-MAD,620,10.97,7,3,620,2025-06-05,6801.4
PO-0002919,2025-06-20,2025-06-26,SKU-022,SUP-03,WH-MAD,635,10.97,7,6,635,2025-06-26,6965.95
PO-0002920,2025-07-08,2025-07-14,SKU-022,SUP-03,WH-MAD,609,10.97,7,6,609,2025-07-14,6680.73
PO-0002921,2025-07-23,2025-07-29,SKU-022,SUP-03,WH-MAD,619,10.97,7,6,619,2025-07-29,6790.43
PO-0002922,2025-08-08,2025-08-13,SKU-022,SUP-03,WH-MAD,609,10.97,7,5,609,2025-08-13,6680.73
PO-0002923,2025-08-22,2025-08-27,SKU-022,SUP-03,WH-MAD,625,10.97,7,5,625,2025-08-27,6856.25
PO-0002924,2025-09-10,2025-09-20,SKU-022,SUP-03,WH-MAD,630,10.97,7,10,630,2025-09-20,6911.1
PO-0002925,2025-09-28,2025-10-07,SKU-022,SUP-03,WH-MAD,605,10.97,7,9,605,2025-10-07,6636.85
PO-0002926,2025-10-14,2025-10-21,SKU-022,SUP-03,WH-MAD,608,10.97,7,7,608,2025-10-21,6669.76
PO-0002927,2025-10-30,2025-11-08,SKU-022,SUP-03,WH-MAD,607,10.97,7,9,607,2025-11-08,6658.79
PO-0002928,2025-11-16,2025-11-24,SKU-022,SUP-03,WH-MAD,601,10.97,7,8,601,2025-11-24,6592.97
PO-0002929,2025-12-03,2025-12-11,SKU-022,SUP-03,WH-MAD,634,10.97,7,8,634,2025-12-11,6954.98
PO-0002930,2025-12-21,2025-12-27,SKU-022,SUP-03,WH-MAD,638,10.97,7,6,638,2025-12-27,6998.86
PO-0002931,2024-01-22,2024-01-29,SKU-023,SUP-01,WH-LIS,1284,21.72,6,7,1284,2024-01-29,27888.48
PO-0002932,2024-02-20,2024-02-28,SKU-023,SUP-01,WH-LIS,1258,21.72,6,8,1258,2024-02-28,27323.76
PO-0002933,2024-03-24,2024-04-01,SKU-023,SUP-01,WH-LIS,1252,21.72,6,8,1252,2024-04-01,27193.44
PO-0002934,2024-04-23,2024-05-02,SKU-023,SUP-01,WH-LIS,1248,21.72,6,9,1248,2024-05-02,27106.56
PO-0002935,2024-05-25,2024-05-31,SKU-023,SUP-01,WH-LIS,1266,21.72,6,6,1266,2024-05-31,27497.52
PO-0002936,2024-06-26,2024-07-04,SKU-023,SUP-01,WH-LIS,1263,21.72,6,8,1263,2024-07-04,27432.36
PO-0002937,2024-07-25,2024-07-30,SKU-023,SUP-01,WH-LIS,1259,21.72,6,5,1259,2024-07-30,27345.48
PO-0002938,2024-08-22,2024-08-27,SKU-023,SUP-01,WH-LIS,1254,21.72,6,5,1254,2024-08-27,27236.88
PO-0002939,2024-09-20,2024-09-27,SKU-023,SUP-01,WH-LIS,1239,21.72,6,7,1239,2024-09-27,26911.08
PO-0002940,2024-10-20,2024-10-25,SKU-023,SUP-01,WH-LIS,1257,21.72,6,5,1257,2024-10-25,27302.04
PO-0002941,2024-11-19,2024-11-25,SKU-023,SUP-01,WH-LIS,1252,21.72,6,6,1252,2024-11-25,27193.44
PO-0002942,2024-12-16,2024-12-21,SKU-023,SUP-01,WH-LIS,1243,21.72,6,5,1243,2024-12-21,26997.96
PO-0002943,2025-01-13,2025-01-22,SKU-023,SUP-01,WH-LIS,1255,21.72,6,9,1255,2025-01-22,27258.6
PO-0002944,2025-02-12,2025-02-19,SKU-023,SUP-01,WH-LIS,1292,21.72,6,7,1292,2025-02-19,28062.24
PO-0002945,2025-03-14,2025-03-19,SKU-023,SUP-01,WH-LIS,1290,21.72,6,5,1290,2025-03-19,28018.8
PO-0002946,2025-04-13,2025-04-19,SKU-023,SUP-01,WH-LIS,1273,21.72,6,6,1273,2025-04-19,27649.56
PO-0002947,2025-05-14,2025-05-22,SKU-023,SUP-01,WH-LIS,1248,21.72,6,8,1248,2025-05-22,27106.56
PO-0002948,2025-06-12,2025-06-15,SKU-023,SUP-01,WH-LIS,1262,21.72,6,3,1262,2025-06-15,27410.64
PO-0002949,2025-07-09,2025-07-16,SKU-023,SUP-01,WH-LIS,1254,21.72,6,7,1254,2025-07-16,27236.88
PO-0002950,2025-08-08,2025-08-15,SKU-023,SUP-01,WH-LIS,1270,21.72,6,7,1270,2025-08-15,27584.4
PO-0002951,2025-09-10,2025-09-18,SKU-023,SUP-01,WH-LIS,1285,21.72,6,8,1285,2025-09-18,27910.2
PO-0002952,2025-10-09,2025-10-12,SKU-023,SUP-01,WH-LIS,1245,21.72,6,3,1245,2025-10-12,27041.4
PO-0002953,2025-11-04,2025-11-10,SKU-023,SUP-01,WH-LIS,1261,21.72,6,6,1261,2025-11-10,27388.92
PO-0002954,2025-12-06,2025-12-12,SKU-023,SUP-01,WH-LIS,1238,21.72,6,6,1238,2025-12-12,26889.36
PO-0002955,2025-12-29,2026-01-05,SKU-023,SUP-01,WH-LIS,1293,21.72,6,7,1293,2026-01-05,28083.96
PO-0002956,2024-01-19,2024-01-25,SKU-023,SUP-01,WH-PORTO,1006,21.72,6,6,1006,2024-01-25,21850.32
PO-0002957,2024-02-19,2024-02-27,SKU-023,SUP-01,WH-PORTO,1007,21.72,6,8,1007,2024-02-27,21872.04
PO-0002958,2024-03-19,2024-03-25,SKU-023,SUP-01,WH-PORTO,1053,21.72,6,6,1053,2024-03-25,22871.16
PO-0002959,2024-04-19,2024-04-25,SKU-023,SUP-01,WH-PORTO,1039,21.72,6,6,1039,2024-04-25,22567.08
PO-0002960,2024-05-16,2024-05-25,SKU-023,SUP-01,WH-PORTO,1007,21.72,6,9,1007,2024-05-25,21872.04
PO-0002961,2024-06-20,2024-06-23,SKU-023,SUP-01,WH-PORTO,1035,21.72,6,3,1035,2024-06-23,22480.2
PO-0002962,2024-07-21,2024-07-28,SKU-023,SUP-01,WH-PORTO,1009,21.72,6,7,1009,2024-07-28,21915.48
PO-0002963,2024-08-16,2024-08-25,SKU-023,SUP-01,WH-PORTO,1007,21.72,6,9,1007,2024-08-25,21872.04
PO-0002964,2024-09-12,2024-09-19,SKU-023,SUP-01,WH-PORTO,1015,21.72,6,7,1015,2024-09-19,22045.8
PO-0002965,2024-10-13,2024-10-21,SKU-023,SUP-01,WH-PORTO,1018,21.72,6,8,1018,2024-10-21,22110.96
PO-0002966,2024-11-11,2024-11-15,SKU-023,SUP-01,WH-PORTO,1008,21.72,6,4,1008,2024-11-15,21893.76
PO-0002967,2024-12-10,2024-12-17,SKU-023,SUP-01,WH-PORTO,1006,21.72,6,7,1006,2024-12-17,21850.32
PO-0002968,2025-01-04,2025-01-09,SKU-023,SUP-01,WH-PORTO,1020,21.72,6,5,1020,2025-01-09,22154.4
PO-0002969,2025-02-03,2025-02-08,SKU-023,SUP-01,WH-PORTO,1033,21.72,6,5,1033,2025-02-08,22436.76
PO-0002970,2025-03-02,2025-03-08,SKU-023,SUP-01,WH-PORTO,1016,21.72,6,6,1016,2025-03-08,22067.52
PO-0002971,2025-04-02,2025-04-09,SKU-023,SUP-01,WH-PORTO,1030,21.72,6,7,1030,2025-04-09,22371.6
PO-0002972,2025-05-01,2025-05-07,SKU-023,SUP-01,WH-PORTO,1009,21.72,6,6,1009,2025-05-07,21915.48
PO-0002973,2025-06-04,2025-06-09,SKU-023,SUP-01,WH-PORTO,1009,21.72,6,5,1009,2025-06-09,21915.48
PO-0002974,2025-07-04,2025-07-11,SKU-023,SUP-01,WH-PORTO,1029,21.72,6,7,1029,2025-07-11,22349.88
PO-0002975,2025-08-05,2025-08-08,SKU-023,SUP-01,WH-PORTO,1009,21.72,6,3,1009,2025-08-08,21915.48
PO-0002976,2025-09-01,2025-09-09,SKU-023,SUP-01,WH-PORTO,1032,21.72,6,8,1032,2025-09-09,22415.04
PO-0002977,2025-10-02,2025-10-06,SKU-023,SUP-01,WH-PORTO,1016,21.72,6,4,1016,2025-10-06,22067.52
PO-0002978,2025-11-04,2025-11-08,SKU-023,SUP-01,WH-PORTO,1037,21.72,6,4,1037,2025-11-08,22523.64
PO-0002979,2025-11-29,2025-12-04,SKU-023,SUP-01,WH-PORTO,1033,21.72,6,5,1033,2025-12-04,22436.76
PO-0002980,2025-12-27,2026-01-03,SKU-023,SUP-01,WH-PORTO,1083,21.72,6,7,1083,2026-01-03,23522.76
PO-0002981,2024-01-22,2024-01-27,SKU-023,SUP-01,WH-MAD,915,21.72,6,5,915,2024-01-27,19873.8
PO-0002982,2024-02-21,2024-02-26,SKU-023,SUP-01,WH-MAD,899,21.72,6,5,899,2024-02-26,19526.28
PO-0002983,2024-03-22,2024-03-27,SKU-023,SUP-01,WH-MAD,915,21.72,6,5,915,2024-03-27,19873.8
PO-0002984,2024-04-22,2024-04-28,SKU-023,SUP-01,WH-MAD,912,21.72,6,6,912,2024-04-28,19808.64
PO-0002985,2024-05-18,2024-05-23,SKU-023,SUP-01,WH-MAD,909,21.72,6,5,909,2024-05-23,19743.48
PO-0002986,2024-06-13,2024-06-18,SKU-023,SUP-01,WH-MAD,905,21.72,6,5,905,2024-06-18,19656.6
PO-0002987,2024-07-10,2024-07-18,SKU-023,SUP-01,WH-MAD,908,21.72,6,8,908,2024-07-18,19721.76
PO-0002988,2024-08-06,2024-08-14,SKU-023,SUP-01,WH-MAD,918,21.72,6,8,918,2024-08-14,19938.96
PO-0002989,2024-09-05,2024-09-11,SKU-023,SUP-01,WH-MAD,918,21.72,6,6,918,2024-09-11,19938.96
PO-0002990,2024-10-04,2024-10-10,SKU-023,SUP-01,WH-MAD,909,21.72,6,6,909,2024-10-10,19743.48
PO-0002991,2024-11-05,2024-11-09,SKU-023,SUP-01,WH-MAD,923,21.72,6,4,923,2024-11-09,20047.56
PO-0002992,2024-12-07,2024-12-13,SKU-023,SUP-01,WH-MAD,933,21.72,6,6,933,2024-12-13,20264.76
PO-0002993,2025-01-03,2025-01-10,SKU-023,SUP-01,WH-MAD,902,21.72,6,7,902,2025-01-10,19591.44
PO-0002994,2025-02-02,2025-02-09,SKU-023,SUP-01,WH-MAD,918,21.72,6,7,918,2025-02-09,19938.96
PO-0002995,2025-03-03,2025-03-06,SKU-023,SUP-01,WH-MAD,903,21.72,6,3,903,2025-03-06,19613.16
PO-0002996,2025-04-07,2025-04-11,SKU-023,SUP-01,WH-MAD,913,21.72,6,4,913,2025-04-11,19830.36
PO-0002997,2025-05-03,2025-05-07,SKU-023,SUP-01,WH-MAD,903,21.72,6,4,903,2025-05-07,19613.16
PO-0002998,2025-05-30,2025-06-05,SKU-023,SUP-01,WH-MAD,903,21.72,6,6,903,2025-06-05,19613.16
PO-0002999,2025-06-30,2025-07-06,SKU-023,SUP-01,WH-MAD,933,21.72,6,6,933,2025-07-06,20264.76
PO-0003000,2025-07-27,2025-08-04,SKU-023,SUP-01,WH-MAD,933,21.72,6,8,933,2025-08-04,20264.76
PO-0003001,2025-08-23,2025-08-28,SKU-023,SUP-01,WH-MAD,901,21.72,6,5,901,2025-08-28,19569.72
PO-0003002,2025-09-22,2025-09-29,SKU-023,SUP-01,WH-MAD,920,21.72,6,7,920,2025-09-29,19982.4
PO-0003003,2025-10-24,2025-10-30,SKU-023,SUP-01,WH-MAD,921,21.72,6,6,921,2025-10-30,20004.12
PO-0003004,2025-11-24,2025-11-30,SKU-023,SUP-01,WH-MAD,916,21.72,6,6,916,2025-11-30,19895.52
PO-0003005,2025-12-20,2025-12-23,SKU-023,SUP-01,WH-MAD,909,21.72,6,3,909,2025-12-23,19743.48
PO-0003006,2024-01-25,2024-02-02,SKU-024,SUP-10,WH-LIS,561,10.53,7,8,561,2024-02-02,5907.33
PO-0003007,2024-02-13,2024-02-20,SKU-024,SUP-10,WH-LIS,569,10.53,7,7,569,2024-02-20,5991.57
PO-0003008,2024-03-02,2024-03-10,SKU-024,SUP-10,WH-LIS,586,10.53,7,8,586,2024-03-10,6170.58
PO-0003009,2024-03-26,2024-04-03,SKU-024,SUP-10,WH-LIS,577,10.53,7,8,577,2024-04-03,6075.81
PO-0003010,2024-04-17,2024-04-21,SKU-024,SUP-10,WH-LIS,561,10.53,7,4,561,2024-04-21,5907.33
PO-0003011,2024-05-05,2024-05-10,SKU-024,SUP-10,WH-LIS,568,10.53,7,5,568,2024-05-10,5981.04
PO-0003012,2024-05-25,2024-05-30,SKU-024,SUP-10,WH-LIS,581,10.53,7,5,581,2024-05-30,6117.93
PO-0003013,2024-06-14,2024-06-19,SKU-024,SUP-10,WH-LIS,568,10.53,7,5,568,2024-06-19,5981.04
PO-0003014,2024-07-04,2024-07-11,SKU-024,SUP-10,WH-LIS,563,10.53,7,7,563,2024-07-11,5928.39
PO-0003015,2024-07-21,2024-07-28,SKU-024,SUP-10,WH-LIS,565,10.53,7,7,565,2024-07-28,5949.45
PO-0003016,2024-08-10,2024-08-16,SKU-024,SUP-10,WH-LIS,565,10.53,7,6,565,2024-08-16,5949.45
PO-0003017,2024-08-30,2024-09-05,SKU-024,SUP-10,WH-LIS,591,10.53,7,6,591,2024-09-05,6223.23
PO-0003018,2024-09-20,2024-09-25,SKU-024,SUP-10,WH-LIS,571,10.53,7,5,571,2024-09-25,6012.63
PO-0003019,2024-10-10,2024-10-14,SKU-024,SUP-10,WH-LIS,573,10.53,7,4,573,2024-10-14,6033.69
PO-0003020,2024-10-28,2024-11-02,SKU-024,SUP-10,WH-LIS,573,10.53,7,5,573,2024-11-02,6033.69
PO-0003021,2024-11-19,2024-11-28,SKU-024,SUP-10,WH-LIS,572,10.53,7,9,572,2024-11-28,6023.16
