intervention_id,intervention_rank,created_date,due_date,intervention_status,owner_function,intervention_type,product_id,product_name,warehouse_id,supplier_id,category,region,risk_tier,main_risk_driver,recommended_action,selected_scenario,governance_priority_score,target_governance_score,required_score_reduction,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,fill_rate,stockout_rate,lost_sales_revenue,inventory_value_sum,expected_margin_recovery_proxy,expected_wc_release_proxy,expected_value_proxy,sla_days,evidence_required
INT-00296,296,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0094,Dairy Product 94,WH-PORTO,SUP-007,Dairy,Portugal North,Low,Supplier Risk,monitor only,Service Protect,22.619548432922382,20.0,2.6195484329223824,20.0,0.0,30.157318741450062,56.988316867560705,14.807859718940428,1.0,0.0,0.0,843654.4,0.0,31231.79001616714,31231.79001616714,60,Periodic risk monitoring evidence
INT-00297,297,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0078,Dairy Product 78,WH-LIS,SUP-006,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,22.52078342020126,20.0,2.5207834202012585,20.514629060579455,0.0,35.0,62.9149668876714,0.0,0.9960491659350308,0.0039508340649692,276.12,1368120.96,19.825747816725197,0.0,19.825747816725197,60,Periodic risk monitoring evidence
INT-00298,298,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0072,Health Product 72,WH-LYON,SUP-008,Health,France South-East,Low,Supplier Risk,monitor only,Service Protect,22.44783354183953,20.0,2.447833541839529,20.0,0.0,37.38828894726605,56.593883965045265,4.7351435494599965,1.0,0.0,0.0,5285264.85,0.0,62566.21940416288,62566.21940416288,60,Periodic risk monitoring evidence
INT-00299,299,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0076,Household Product 76,WH-MAD,SUP-008,Household,Spain Central,Low,Supplier Risk,monitor only,Service Protect,22.40805313963433,20.0,2.4080531396343297,20.560154241645247,38.26633948741919,0.0,56.59388396504527,0.0,0.939160239931448,0.0608397600685518,11565.9,1142031.02,832.2884078020566,0.0,832.2884078020566,60,Periodic risk monitoring evidence
INT-00300,300,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0120,Health Product 120,WH-LIS,SUP-004,Health,Portugal South,Low,Supplier Risk,monitor only,Service Protect,22.316668298024663,20.0,2.3166682980246627,20.522704837117473,0.0,32.79399526440003,58.97763862848871,5.8608251338516135,0.9962158604804212,0.0037841395195788,1503.28,9166661.28,107.97980104639682,134310.497058321,134418.4768593674,60,Periodic risk monitoring evidence
INT-00301,301,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0021,Frozen Product 21,WH-LIS,SUP-008,Frozen,Portugal South,Low,Supplier Risk,monitor only,Service Protect,22.19706765579795,20.0,2.1970676557979516,28.391173053011787,20.828518953545274,4.206965105754029,56.593883965045265,5.258706382192536,0.9756339095777196,0.0243660904222803,25928.93,8168355.36,2576.534585483001,107387.45615912153,109963.99074460453,60,Periodic risk monitoring evidence
INT-00302,302,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0111,Pet Care Product 111,WH-LYON,SUP-005,Pet Care,France South-East,Low,Supplier Risk,monitor only,Balanced Baseline,22.14128103905935,20.0,2.1412810390593506,14.211166211583514,28.363188431575185,2.117956140740993,62.22816255992258,14.47060149976656,0.9598672612257596,0.0401327387742403,27380.25,4954082.22,1361.8684928264834,179221.37400674712,180583.2424995736,60,Periodic risk monitoring evidence
INT-00303,303,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0064,Health Product 64,WH-MAD,SUP-005,Health,Spain Central,Low,Supplier Risk,monitor only,Balanced Baseline,22.11955008439017,20.0,2.11955008439017,20.343256030404095,0.0,25.134679795394916,62.22816255992259,10.970177875073148,0.9975180330411852,0.0024819669588148,1191.36,9169784.79,84.82649526533777,251485.42555610064,251570.25205136597,60,Periodic risk monitoring evidence
INT-00304,304,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0057,Beverages Product 57,WH-PORTO,SUP-005,Beverages,Portugal North,Low,Supplier Risk,monitor only,Service Protect,22.082341022806386,20.0,2.0823410228063857,24.69288974719101,28.179733972240584,0.0,62.22816255992259,0.0,0.9492626404494382,0.0507373595505618,7092.0599999999995,1303170.66,612.932094811622,0.0,612.932094811622,60,Periodic risk monitoring evidence
INT-00305,305,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0020,Household Product 20,WH-PORTO,SUP-008,Household,Portugal North,Low,Supplier Risk,monitor only,Service Protect,22.018043031804588,20.0,2.018043031804588,21.050437704483155,0.0,29.07451802124931,56.593883965045265,10.103407444482292,0.9928198779732956,0.0071801220267043,17352.440000000002,20656421.5,1278.467600342736,521750.6068986602,523029.07449900295,60,Periodic risk monitoring evidence
INT-00306,306,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0040,Health Product 40,WH-LIS,SUP-007,Health,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,22.00643092468257,20.0,2.0064309246825687,28.93604857651821,10.454715500689112,8.779785921341889,56.988316867560705,10.97473240167736,0.979677315952559,0.0203226840474409,56422.829999999994,24407358.9,5714.2881239662,669660.5813979956,675374.8695219618,60,Periodic risk monitoring evidence
INT-00307,307,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0054,Dairy Product 54,WH-LYON,SUP-009,Dairy,France South-East,Low,Supplier Risk,monitor only,Service Protect,21.897605012690804,20.0,1.8976050126908035,34.58414886415297,30.750670466314407,1.1764259885116544,39.65028123420367,1.4705324856395678,0.961664436960834,0.0383355630391659,34652.700000000004,3954418.4,4194.519473706919,14537.751797527108,18732.271271234025,60,Periodic risk monitoring evidence
INT-00308,308,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0104,Health Product 104,WH-LIS,SUP-008,Health,Portugal South,Low,Supplier Risk,monitor only,Service Protect,21.895132279554677,20.0,1.8951322795546766,32.5142024877972,19.85274119954161,1.1478601504538797,56.59388396504527,2.8115196290572757,0.9609510313336482,0.0390489686663517,10899.6,3927470.58,1240.37130502598,27605.401570537408,28845.772875563387,60,Periodic risk monitoring evidence
INT-00309,309,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0064,Health Product 64,WH-LYON,SUP-005,Health,France South-East,Low,Supplier Risk,monitor only,Service Protect,21.75796246131421,20.0,1.7579624613142109,22.38877345489239,2.175460934448468,16.77162130283682,62.22816255992258,13.74543074494946,0.9874907240538536,0.0125092759461465,4393.139999999999,6163057.7299999995,344.2495567546908,211784.70801210107,212128.95756885575,60,Periodic risk monitoring evidence
INT-00310,310,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0033,Beverages Product 33,WH-PORTO,SUP-005,Beverages,Portugal North,Low,Supplier Risk,monitor only,Service Protect,21.644778754596544,20.0,1.644778754596544,21.487171890153306,19.186837383141658,6.515800280969104,62.22816255992259,5.331822854631352,0.9636334091647708,0.0363665908352291,40172.1,8283531.33,3021.1468626094966,110415.80415587212,113436.95101848162,60,Periodic risk monitoring evidence
INT-00311,311,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0094,Dairy Product 94,WH-MAD,SUP-007,Dairy,Spain Central,Low,Supplier Risk,monitor only,Service Protect,21.607156021660213,20.0,1.607156021660213,20.7164078996398,1.363636363636363,17.298221614227085,56.988316867560705,21.896530282303196,0.9945348403924978,0.0054651596075021,309.76,706971.7,22.459900788473487,38700.56809445342,38723.02799524189,60,Periodic risk monitoring evidence
INT-00312,312,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0006,Dairy Product 6,WH-LIS,SUP-007,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,21.508015979826425,20.0,1.5080159798264248,26.94117807850987,21.796854065639423,2.7197461391172726,56.988316867560705,3.3996826738965904,0.9777216082765108,0.0222783917234893,20958.7,5721695.4,1976.2822414792267,48629.87179173456,50606.15403321378,60,Periodic risk monitoring evidence
INT-00313,313,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0090,Snacks Product 90,WH-PORTO,SUP-004,Snacks,Portugal North,Low,Supplier Risk,monitor only,Service Protect,21.44078007926228,20.0,1.4407800792622787,17.526903647116818,35.44500465180023,0.0,58.97763862848871,0.0,0.9478807294233612,0.0521192705766387,16894.62,2184421.12,1036.3863191312844,0.0,1036.3863191312844,60,Periodic risk monitoring evidence
INT-00314,314,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0056,Health Product 56,WH-PORTO,SUP-007,Health,Portugal North,Low,Supplier Risk,monitor only,Balanced Baseline,21.398785744554264,20.0,1.3987857445542637,22.20236370403868,11.522053924731123,11.592881308085834,56.988316867560705,11.678174138527266,0.991608335984728,0.008391664015272,24954.97,27926988.23,1939.2076205718097,815340.5792863534,817279.7869069253,60,Periodic risk monitoring evidence
INT-00315,315,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0101,Frozen Product 101,WH-LYON,SUP-004,Frozen,France South-East,Low,Supplier Risk,monitor only,Service Protect,21.323343307400595,20.0,1.3233433074005951,28.803639973527467,16.747417335263325,0.0,58.97763862848871,9.21154085312772,0.9705493050959628,0.029450694904037,5337.33,2689049.33,538.0708610896758,61925.71939842682,62463.7902595165,60,Periodic risk monitoring evidence
INT-00316,316,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0109,Frozen Product 109,WH-LIS,SUP-008,Frozen,Portugal South,Low,Supplier Risk,monitor only,Service Protect,21.179738452160723,20.0,1.1797384521607235,20.198915351941743,0.0,27.70513478852804,56.593883965045265,7.700843930256501,0.99853357605178,0.00146642394822,674.83,7008113.28,47.70791916432796,134920.96653709497,134968.6744562593,60,Periodic risk monitoring evidence
INT-00317,317,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0097,Beverages Product 97,WH-PORTO,SUP-007,Beverages,Portugal North,Low,Supplier Risk,monitor only,Service Protect,21.08068644234563,20.0,1.0806864423456304,19.552798682972707,30.26949255713574,0.0,56.988316867560705,4.361397836090038,0.9428033866415804,0.0571966133584195,17206.4,2660872.52,1177.5164634054556,29012.80912709862,30190.325590504075,60,Periodic risk monitoring evidence
INT-00318,318,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0015,Pet Care Product 15,WH-MAD,SUP-012,Pet Care,Spain Central,Low,Supplier Risk,monitor only,Service Protect,20.96032474741402,20.0,0.9603247474140204,30.760395206824803,27.330659359889257,0.8923352864720115,44.96728559196592,1.1154191080900144,0.9690748306355692,0.0309251693644308,24518.0,3694441.68,2639.6417938832565,10302.127108990437,12941.768902873693,60,Periodic risk monitoring evidence
INT-00319,319,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0052,Household Product 52,WH-MAD,SUP-012,Household,Spain Central,Low,Supplier Risk,monitor only,Balanced Baseline,20.77760999621499,20.0,0.7776099962149914,23.63250857378722,27.577619757012183,4.443291318671884,44.96728559196592,5.554114148339854,0.9594585925973442,0.0405414074026557,43304.64,8643763.48,3581.890466296691,120021.12259792835,123603.01306422504,60,Periodic risk monitoring evidence
INT-00320,320,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0117,Frozen Product 117,WH-LYON,SUP-011,Frozen,France South-East,Low,Excess Inventory,monitor only,Service Protect,20.7414744155605,20.0,0.7414744155605,20.722536687631028,0.0,35.0,33.87725448012503,20.031090660365624,0.9944095038434662,0.0055904961565338,153.84,886450.36,11.15784265408805,44391.41881768437,44402.576660338455,60,Periodic risk monitoring evidence
INT-00321,321,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0041,Beverages Product 41,WH-LIS,SUP-006,Beverages,Portugal South,Low,Supplier Risk,monitor only,Service Protect,20.609035554709205,20.0,0.6090355547092052,9.860204531578583,4.4503997182002095,33.810482753142495,62.91496688767139,3.711461854560813,0.9874838884743232,0.0125161115256766,4793.31,6073716.98,165.42055944141327,56355.922216670755,56521.34277611217,60,Periodic risk monitoring evidence
INT-00322,322,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0086,Dairy Product 86,WH-LIS,SUP-004,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,20.596901167427056,20.0,0.5969011674270561,27.745905482277937,20.461189414191633,0.0,58.97763862848871,0.0,0.9731199599924986,0.0268800400075014,3865.7,1049611.06,375.40071387994635,0.0,375.40071387994635,60,Periodic risk monitoring evidence
INT-00323,323,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0101,Frozen Product 101,WH-MAD,SUP-004,Frozen,Spain Central,Low,Supplier Risk,monitor only,Service Protect,20.48947708026104,20.0,0.48947708026103953,27.77067869288777,15.877956575610767,1.062753730037498,58.97763862848871,4.570576225474369,0.9732367292621618,0.0267632707378382,7236.379999999999,3848268.42,703.3571435787371,43972.01037423953,44675.36751781827,60,Periodic risk monitoring evidence
INT-00324,324,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0109,Frozen Product 109,WH-PORTO,SUP-008,Frozen,Portugal North,Low,Supplier Risk,monitor only,Service Protect,20.31992709021472,20.0,0.3199270902147191,23.651070541005552,1.8981299267938871,18.08422185767724,56.59388396504527,5.934620687349637,0.984133052953546,0.0158669470464538,5794.23,4996998.09,479.639098612837,74138.22059890156,74617.8596975144,60,Periodic risk monitoring evidence
INT-00325,325,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0045,Frozen Product 45,WH-LIS,SUP-010,Frozen,Portugal South,Low,Supplier Risk,monitor only,Service Protect,20.31463165599807,20.0,0.3146316559980704,28.710414368993227,30.069092391959146,0.0,42.55582425755428,0.0,0.9715219788876636,0.0284780211123365,9702.66,1267046.25,974.9858617850953,0.0,974.9858617850953,60,Periodic risk monitoring evidence
INT-00326,326,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0027,Personal Care Product 27,WH-MAD,SUP-008,Personal Care,Spain Central,Low,Supplier Risk,monitor only,Service Protect,20.295308264195885,20.0,0.2953082641958851,20.09084482825172,22.357508974134767,3.6140532450568177,56.59388396504527,4.517566556321022,0.9668978562421184,0.0331021437578814,36066.45,7087548.8,2536.1190765956467,80046.18356293297,82582.30263952861,60,Periodic risk monitoring evidence
INT-00327,327,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0032,Health Product 32,WH-MAD,SUP-009,Health,Spain Central,Low,Supplier Risk,monitor only,Service Protect,20.27774575048644,20.0,0.2777457504864387,29.705234158342424,30.929293431871223,0.0,39.65028123420367,0.0,0.9694716628095918,0.0305283371904081,18587.6,2275012.04,1932.5215365456195,0.0,1932.5215365456195,60,Periodic risk monitoring evidence
INT-00328,328,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0102,Dairy Product 102,WH-MAD,SUP-009,Dairy,Spain Central,Low,Supplier Risk,monitor only,Service Protect,20.21786391471185,20.0,0.21786391471184885,30.57000686341798,20.527950994461552,0.0,39.65028123420367,14.434771794552914,0.9658888126286892,0.0341111873713109,9318.75,2305179.53,997.0598801046671,83186.85115256185,84183.91103266652,60,Periodic risk monitoring evidence
INT-00329,329,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0027,Personal Care Product 27,WH-LYON,SUP-008,Personal Care,France South-East,Low,Supplier Risk,monitor only,Service Protect,20.12642910958949,20.0,0.12642910958949116,19.534804742140423,24.076625379441214,2.617342056846928,56.59388396504527,3.27167757105866,0.9668006386610142,0.0331993613389858,29589.21,5583144.93,2023.0680393846608,45665.62510862718,47688.693148011844,60,Periodic risk monitoring evidence
INT-00330,330,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0043,Personal Care Product 43,WH-LIS,SUP-005,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,19.921754453426495,20.0,0.0,17.014173248950975,17.482949323474013,4.905055452834607,62.22816255992259,6.131319316043259,0.9745756430212734,0.0254243569787265,34656.72,9654003.26,2063.794034121345,147979.44166295647,150043.23569707782,60,Periodic risk monitoring evidence
INT-00331,331,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0068,Household Product 68,WH-LIS,SUP-006,Household,Portugal South,Low,Supplier Risk,monitor only,Service Protect,19.905655422090177,20.0,0.0,15.590520365895747,27.17618631850393,0.199360358267659,62.91496688767139,0.5066311156619583,0.9523645150155332,0.0476354849844666,11685.84,3129736.62,637.659142794097,3964.0548887967166,4601.714031590814,60,Periodic risk monitoring evidence
INT-00332,332,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0041,Beverages Product 41,WH-LYON,SUP-006,Beverages,France South-East,Low,Supplier Risk,monitor only,Service Protect,19.868053353668813,20.0,0.0,15.79934237315743,18.489885126251373,7.589891788437598,62.91496688767139,0.8604837505948784,0.9721882889486114,0.0278117110513885,8872.17,3518410.78,490.6105799799965,7568.838260269628,8059.4488402496245,60,Periodic risk monitoring evidence
INT-00333,333,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0009,Beverages Product 9,WH-LYON,SUP-005,Beverages,France South-East,Low,Supplier Risk,monitor only,Service Protect,19.836304657749693,20.0,0.0,20.696861512228914,0.0,16.362963519526115,62.22816255992259,7.038861718149094,0.9952576330793412,0.0047423669206586,8909.789999999999,11486434.67,645.4164140656471,202128.5631917088,202773.97960577442,60,Periodic risk monitoring evidence
INT-00334,334,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0110,Dairy Product 110,WH-LYON,SUP-007,Dairy,France South-East,Low,Supplier Risk,monitor only,Service Protect,19.829944900283177,20.0,0.0,27.81193776039451,18.3497688135399,0.0,56.98831686756071,0.0,0.972621375733356,0.0273786242666439,2225.02,1046559.36,216.58741214471547,0.0,216.58741214471547,60,Periodic risk monitoring evidence
